,run_id,n_neighbors,n_components,min_cluster_size,min_samples,metric,cluster_selection_method,label_count,cost
1227,1227,10,12,5,3,manhattan,leaf,215,0.47027972027972026
83,83,20,5,5,5,sokalsneath,leaf,3,0.47027972027972026
1281,1281,20,5,10,5,sokalsneath,eom,3,0.47027972027972026
1427,1427,20,5,15,5,rogerstanimoto,leaf,3,0.47027972027972026
572,572,20,5,5,5,sokalsneath,leaf,3,0.47027972027972026
1212,1212,20,5,10,5,rogerstanimoto,eom,3,0.47027972027972026
986,986,20,5,10,5,rogerstanimoto,eom,3,0.47027972027972026
1470,1470,20,5,15,5,rogerstanimoto,eom,3,0.47027972027972026
1188,1188,20,5,15,5,rogerstanimoto,eom,3,0.47027972027972026
1361,1361,20,5,15,5,rogerstanimoto,eom,3,0.47027972027972026
1432,1432,20,5,5,5,sokalsneath,eom,3,0.47027972027972026
1082,1082,20,5,8,5,sokalsneath,eom,3,0.47027972027972026
673,673,20,5,10,5,rogerstanimoto,leaf,3,0.47027972027972026
1479,1479,20,5,8,5,sokalsneath,eom,3,0.47027972027972026
573,573,20,5,5,5,sokalsneath,eom,3,0.47027972027972026
227,227,20,5,10,5,sokalsneath,eom,3,0.47027972027972026
98,98,20,5,10,5,rogerstanimoto,leaf,3,0.47027972027972026
537,537,20,5,8,5,rogerstanimoto,leaf,3,0.47027972027972026
1098,1098,10,8,10,5,euclidean,eom,63,0.474025974025974
416,416,10,5,10,5,euclidean,eom,78,0.4742757242757243
1084,1084,10,5,10,5,euclidean,eom,78,0.4742757242757243
1332,1332,10,5,15,3,euclidean,leaf,68,0.47527472527472525
85,85,10,5,8,3,euclidean,leaf,131,0.47627372627372627
980,980,10,5,8,3,euclidean,leaf,131,0.47627372627372627
513,513,10,5,8,3,euclidean,leaf,131,0.47627372627372627
279,279,10,8,8,5,euclidean,eom,86,0.47677322677322675
1238,1238,10,8,8,5,euclidean,eom,86,0.47677322677322675
156,156,10,8,8,5,euclidean,eom,86,0.47677322677322675
1207,1207,10,8,8,5,euclidean,eom,86,0.47677322677322675
684,684,10,8,8,5,euclidean,eom,86,0.47677322677322675
400,400,10,8,8,5,euclidean,eom,86,0.47677322677322675
948,948,10,5,5,5,euclidean,eom,125,0.4772727272727273
667,667,10,5,15,3,manhattan,leaf,65,0.4772727272727273
977,977,10,8,15,5,manhattan,eom,49,0.4777722277722278
420,420,10,8,15,5,manhattan,eom,49,0.4777722277722278
671,671,10,12,5,5,euclidean,eom,124,0.4807692307692308
828,828,10,12,5,5,euclidean,eom,124,0.4807692307692308
263,263,20,12,15,3,manhattan,eom,47,0.482017982017982
1410,1410,10,5,15,5,manhattan,eom,49,0.4822677322677323
200,200,10,5,15,5,manhattan,eom,49,0.4822677322677323
435,435,10,12,8,5,manhattan,eom,94,0.4825174825174825
235,235,10,5,15,5,euclidean,eom,49,0.48276723276723277
966,966,15,5,10,3,manhattan,eom,79,0.48276723276723277
1471,1471,10,5,5,3,manhattan,leaf,219,0.4835164835164835
1389,1389,15,5,8,5,euclidean,eom,83,0.484015984015984
294,294,15,5,8,5,euclidean,eom,83,0.484015984015984
28,28,15,8,5,5,manhattan,eom,106,0.484015984015984
473,473,15,8,5,5,manhattan,eom,106,0.484015984015984
216,216,10,12,5,3,euclidean,leaf,212,0.484015984015984
840,840,15,8,5,5,manhattan,eom,106,0.484015984015984
59,59,15,5,8,5,euclidean,eom,83,0.484015984015984
885,885,20,5,5,5,manhattan,eom,94,0.48476523476523475
1352,1352,20,5,5,5,manhattan,eom,94,0.48476523476523475
178,178,20,5,5,5,manhattan,eom,94,0.48476523476523475
564,564,20,12,10,3,euclidean,eom,69,0.485014985014985
170,170,20,12,10,3,euclidean,eom,69,0.485014985014985
853,853,20,12,10,3,euclidean,eom,69,0.485014985014985
705,705,10,12,8,5,euclidean,eom,93,0.4852647352647353
1340,1340,10,12,8,3,manhattan,leaf,128,0.4852647352647353
1004,1004,10,12,8,3,manhattan,leaf,128,0.4852647352647353
1295,1295,10,12,8,3,manhattan,leaf,128,0.4852647352647353
295,295,15,12,5,5,manhattan,eom,104,0.4855144855144855
900,900,15,12,5,5,manhattan,eom,104,0.4855144855144855
792,792,20,8,15,3,manhattan,eom,47,0.4855144855144855
356,356,20,8,15,3,manhattan,eom,47,0.4855144855144855
57,57,10,12,8,3,euclidean,leaf,124,0.48951048951048953
806,806,10,12,8,3,euclidean,leaf,124,0.48951048951048953
870,870,10,12,8,3,euclidean,leaf,124,0.48951048951048953
175,175,10,12,8,3,euclidean,leaf,124,0.48951048951048953
164,164,10,12,8,3,euclidean,leaf,124,0.48951048951048953
1472,1472,10,8,8,3,manhattan,leaf,128,0.48976023976023975
814,814,10,8,8,3,manhattan,leaf,128,0.48976023976023975
796,796,15,5,5,5,euclidean,eom,112,0.4902597402597403
1006,1006,15,5,5,5,euclidean,eom,112,0.4902597402597403
660,660,15,5,5,5,euclidean,eom,112,0.4902597402597403
726,726,15,5,5,5,euclidean,eom,112,0.4902597402597403
898,898,15,5,5,5,euclidean,eom,112,0.4902597402597403
317,317,15,12,8,5,euclidean,eom,76,0.49075924075924077
987,987,20,12,15,5,euclidean,eom,42,0.49100899100899104
535,535,20,12,15,5,euclidean,eom,42,0.49100899100899104
1159,1159,15,8,5,5,euclidean,eom,102,0.4915084915084915
1498,1498,15,8,5,5,euclidean,eom,102,0.4915084915084915
1425,1425,20,12,5,5,euclidean,eom,100,0.492007992007992
846,846,20,12,5,5,euclidean,eom,100,0.492007992007992
639,639,10,12,10,3,euclidean,leaf,100,0.4937562437562438
1490,1490,10,12,15,5,euclidean,eom,49,0.49425574425574426
13,13,15,12,15,5,manhattan,eom,46,0.49475524475524474
1237,1237,15,12,15,5,manhattan,eom,46,0.49475524475524474
719,719,15,12,15,5,manhattan,eom,46,0.49475524475524474
759,759,15,12,15,5,manhattan,eom,46,0.49475524475524474
985,985,15,5,8,3,euclidean,leaf,118,0.49475524475524474
1412,1412,15,5,8,3,euclidean,leaf,118,0.49475524475524474
1058,1058,15,5,8,3,euclidean,leaf,118,0.49475524475524474
507,507,15,5,8,3,euclidean,leaf,118,0.49475524475524474
1440,1440,15,5,8,3,euclidean,leaf,118,0.49475524475524474
242,242,15,5,15,3,euclidean,eom,55,0.4955044955044955
1253,1253,15,12,8,3,euclidean,leaf,113,0.4965034965034965
903,903,10,8,5,3,manhattan,leaf,214,0.4965034965034965
758,758,15,12,8,3,manhattan,leaf,108,0.4965034965034965
121,121,15,12,8,3,euclidean,leaf,113,0.4965034965034965
753,753,10,8,5,3,manhattan,leaf,214,0.4965034965034965
750,750,15,12,8,3,euclidean,leaf,113,0.4965034965034965
350,350,20,5,10,3,sokalsneath,eom,3,0.4967532467532468
1003,1003,20,5,15,3,sokalsneath,eom,3,0.4967532467532468
523,523,20,5,5,3,rogerstanimoto,eom,3,0.4967532467532468
1139,1139,20,5,8,3,rogerstanimoto,leaf,3,0.4967532467532468
1056,1056,20,5,8,3,sokalsneath,eom,3,0.4967532467532468
1185,1185,20,5,10,3,sokalsneath,eom,3,0.4967532467532468
1077,1077,20,5,15,3,sokalsneath,eom,3,0.4967532467532468
493,493,20,5,5,3,rogerstanimoto,leaf,3,0.4967532467532468
1175,1175,20,5,8,3,rogerstanimoto,leaf,3,0.4967532467532468
1137,1137,20,5,5,3,sokalsneath,eom,3,0.4967532467532468
1136,1136,20,5,15,3,rogerstanimoto,leaf,3,0.4967532467532468
1075,1075,20,5,10,3,sokalsneath,eom,3,0.4967532467532468
20,20,20,5,5,3,rogerstanimoto,leaf,3,0.4967532467532468
476,476,20,5,15,3,sokalsneath,eom,3,0.4967532467532468
365,365,20,5,5,3,rogerstanimoto,leaf,3,0.4967532467532468
1382,1382,20,5,15,3,rogerstanimoto,leaf,3,0.4967532467532468
1153,1153,20,5,10,3,sokalsneath,eom,3,0.4967532467532468
243,243,20,5,5,3,rogerstanimoto,eom,3,0.4967532467532468
1333,1333,20,5,5,3,rogerstanimoto,leaf,3,0.4967532467532468
256,256,20,5,10,3,sokalsneath,leaf,3,0.4967532467532468
1458,1458,20,5,8,3,sokalsneath,eom,3,0.4967532467532468
882,882,20,5,8,3,rogerstanimoto,eom,3,0.4967532467532468
761,761,20,5,8,3,rogerstanimoto,leaf,3,0.4967532467532468
644,644,20,5,8,3,sokalsneath,eom,3,0.4967532467532468
269,269,20,5,8,3,sokalsneath,eom,3,0.4967532467532468
661,661,20,5,8,3,rogerstanimoto,leaf,3,0.4967532467532468
534,534,20,5,15,3,rogerstanimoto,eom,3,0.4967532467532468
1421,1421,20,5,15,3,rogerstanimoto,leaf,3,0.4967532467532468
916,916,20,5,15,3,rogerstanimoto,leaf,3,0.4967532467532468
1308,1308,20,5,8,3,rogerstanimoto,leaf,3,0.4967532467532468
1443,1443,20,5,8,3,sokalsneath,eom,3,0.4967532467532468
292,292,15,8,8,5,manhattan,eom,75,0.49725274725274726
579,579,15,8,15,3,manhattan,eom,51,0.498001998001998
348,348,10,5,10,3,manhattan,leaf,99,0.49875124875124877
1272,1272,10,5,10,3,manhattan,leaf,99,0.49875124875124877
464,464,15,5,10,5,euclidean,eom,61,0.5
1071,1071,15,5,10,5,euclidean,eom,61,0.5
821,821,15,5,10,5,euclidean,eom,61,0.5
3,3,15,12,5,3,euclidean,leaf,194,0.5004995004995005
500,500,15,12,5,3,euclidean,leaf,194,0.5004995004995005
53,53,15,12,5,3,euclidean,leaf,194,0.5004995004995005
743,743,15,12,5,3,euclidean,leaf,194,0.5004995004995005
922,922,15,12,5,3,euclidean,leaf,194,0.5004995004995005
576,576,15,12,5,3,euclidean,leaf,194,0.5004995004995005
707,707,10,5,5,5,manhattan,eom,128,0.5004995004995005
250,250,15,12,5,3,euclidean,leaf,194,0.5004995004995005
101,101,15,12,5,5,euclidean,eom,111,0.5014985014985015
937,937,15,12,5,5,euclidean,eom,111,0.5014985014985015
820,820,15,12,5,5,euclidean,eom,111,0.5014985014985015
308,308,15,12,5,5,euclidean,eom,111,0.5014985014985015
310,310,10,12,10,3,manhattan,leaf,97,0.5017482517482518
474,474,10,12,10,3,manhattan,leaf,97,0.5017482517482518
739,739,15,5,8,3,manhattan,leaf,115,0.5017482517482518
1430,1430,15,5,8,3,manhattan,leaf,115,0.5017482517482518
1005,1005,10,12,10,3,manhattan,leaf,97,0.5017482517482518
575,575,10,12,10,5,manhattan,eom,72,0.501998001998002
839,839,10,12,10,5,manhattan,eom,72,0.501998001998002
891,891,10,12,10,5,manhattan,eom,72,0.501998001998002
701,701,10,12,10,5,manhattan,eom,72,0.501998001998002
1256,1256,10,12,10,5,manhattan,eom,72,0.501998001998002
1171,1171,10,8,8,3,euclidean,leaf,129,0.5022477522477522
88,88,10,8,8,3,euclidean,leaf,129,0.5022477522477522
1130,1130,10,12,10,5,euclidean,eom,71,0.5047452547452548
442,442,10,12,10,5,euclidean,eom,71,0.5047452547452548
1318,1318,15,8,10,5,manhattan,eom,58,0.5064935064935064
698,698,20,8,8,5,euclidean,eom,76,0.5074925074925075
850,850,20,8,8,5,euclidean,eom,76,0.5074925074925075
117,117,20,8,8,5,euclidean,eom,76,0.5074925074925075
114,114,20,8,8,5,euclidean,eom,76,0.5074925074925075
1477,1477,20,5,10,3,euclidean,leaf,86,0.5077422577422578
1015,1015,20,5,10,3,euclidean,leaf,86,0.5077422577422578
245,245,15,12,15,3,euclidean,leaf,59,0.5079920079920079
197,197,15,5,10,3,euclidean,leaf,92,0.5079920079920079
401,401,15,12,10,5,euclidean,eom,62,0.5092407592407593
822,822,15,12,10,5,euclidean,eom,62,0.5092407592407593
1424,1424,15,5,5,3,manhattan,leaf,184,0.5094905094905094
546,546,15,5,5,3,manhattan,leaf,184,0.5094905094905094
1455,1455,15,5,5,3,manhattan,leaf,184,0.5094905094905094
919,919,15,12,5,3,manhattan,leaf,192,0.5097402597402597
1247,1247,15,12,5,3,manhattan,leaf,192,0.5097402597402597
1233,1233,15,12,5,3,manhattan,leaf,192,0.5097402597402597
1070,1070,15,12,10,3,euclidean,leaf,91,0.50999000999001
630,630,15,12,10,3,euclidean,leaf,91,0.50999000999001
440,440,10,8,10,3,manhattan,leaf,95,0.5102397602397603
1092,1092,10,8,10,3,manhattan,leaf,95,0.5102397602397603
1172,1172,10,8,10,3,euclidean,leaf,104,0.5102397602397603
1395,1395,10,12,15,5,manhattan,eom,46,0.5112387612387612
714,714,15,5,5,5,manhattan,eom,109,0.5114885114885115
1258,1258,15,5,5,5,manhattan,eom,109,0.5114885114885115
93,93,15,5,5,5,manhattan,eom,109,0.5114885114885115
525,525,15,5,5,5,manhattan,eom,109,0.5114885114885115
994,994,10,12,15,3,euclidean,leaf,65,0.5142357642357642
800,800,20,8,8,5,manhattan,eom,73,0.516983016983017
562,562,20,12,10,5,euclidean,eom,63,0.5192307692307693
899,899,20,12,10,5,euclidean,eom,63,0.5192307692307693
220,220,20,8,5,5,euclidean,eom,109,0.5197302697302697
927,927,20,8,5,5,euclidean,eom,109,0.5197302697302697
890,890,20,8,5,5,manhattan,eom,103,0.5202297702297702
929,929,15,12,15,3,manhattan,leaf,60,0.5204795204795205
1226,1226,20,8,8,3,euclidean,leaf,113,0.5207292707292708
1408,1408,15,8,15,3,manhattan,leaf,54,0.5209790209790209
1379,1379,15,8,15,3,manhattan,leaf,54,0.5209790209790209
621,621,15,8,15,3,manhattan,leaf,54,0.5209790209790209
570,570,15,8,15,3,manhattan,leaf,54,0.5209790209790209
1034,1034,10,8,15,3,manhattan,leaf,62,0.5212287712287712
680,680,20,8,15,5,euclidean,eom,43,0.5212287712287712
132,132,20,8,15,5,euclidean,eom,43,0.5212287712287712
1127,1127,10,8,15,3,manhattan,leaf,62,0.5212287712287712
1158,1158,20,8,15,5,euclidean,eom,43,0.5212287712287712
780,780,15,5,5,3,euclidean,leaf,192,0.521978021978022
969,969,15,5,5,3,euclidean,leaf,192,0.521978021978022
693,693,15,5,5,3,euclidean,leaf,192,0.521978021978022
1492,1492,15,5,5,3,euclidean,leaf,192,0.521978021978022
1200,1200,15,5,5,3,euclidean,leaf,192,0.521978021978022
651,651,10,12,15,3,manhattan,leaf,64,0.5224775224775224
323,323,10,12,15,3,manhattan,leaf,64,0.5224775224775224
162,162,20,5,15,3,euclidean,leaf,63,0.5239760239760239
699,699,20,8,10,5,manhattan,eom,58,0.524975024975025
390,390,20,8,10,5,manhattan,eom,58,0.524975024975025
1206,1206,20,8,10,5,manhattan,eom,58,0.524975024975025
318,318,20,8,10,5,manhattan,eom,58,0.524975024975025
1255,1255,20,8,10,5,euclidean,eom,62,0.5284715284715285
607,607,20,8,10,5,euclidean,eom,62,0.5284715284715285
502,502,20,8,10,5,euclidean,eom,62,0.5284715284715285
875,875,20,8,5,3,euclidean,leaf,170,0.5292207792207793
37,37,20,8,15,5,manhattan,eom,41,0.5317182817182817
431,431,20,8,15,5,manhattan,eom,41,0.5317182817182817
677,677,20,5,8,3,manhattan,leaf,110,0.5327172827172827
458,458,15,5,10,3,manhattan,leaf,89,0.5334665334665335
1411,1411,15,5,10,3,manhattan,leaf,89,0.5334665334665335
514,514,15,5,10,3,manhattan,leaf,89,0.5334665334665335
1349,1349,15,5,10,3,manhattan,leaf,89,0.5334665334665335
146,146,15,5,10,3,manhattan,leaf,89,0.5334665334665335
119,119,15,5,10,3,manhattan,leaf,89,0.5334665334665335
791,791,20,5,5,3,manhattan,leaf,177,0.5337162837162838
638,638,20,8,10,3,euclidean,leaf,89,0.5339660339660339
886,886,15,5,15,3,euclidean,leaf,60,0.5354645354645354
1419,1419,10,5,15,5,manhattan,leaf,54,0.5354645354645354
1417,1417,15,5,15,3,manhattan,leaf,58,0.5367132867132867
1049,1049,15,5,15,3,manhattan,leaf,58,0.5367132867132867
398,398,15,5,15,3,manhattan,leaf,58,0.5367132867132867
362,362,20,8,10,3,manhattan,leaf,77,0.5374625374625375
385,385,20,12,8,3,euclidean,leaf,103,0.5377122877122877
498,498,20,12,8,3,euclidean,leaf,103,0.5377122877122877
191,191,20,12,8,3,euclidean,leaf,103,0.5377122877122877
518,518,20,12,5,3,euclidean,leaf,179,0.5384615384615384
624,624,20,12,5,3,euclidean,leaf,179,0.5384615384615384
973,973,20,12,5,3,euclidean,leaf,179,0.5384615384615384
258,258,15,8,5,3,euclidean,leaf,185,0.5407092907092907
399,399,20,8,8,3,manhattan,leaf,98,0.5409590409590409
1363,1363,10,8,15,3,euclidean,leaf,61,0.5412087912087912
271,271,10,8,15,3,euclidean,leaf,61,0.5412087912087912
1314,1314,15,8,15,3,euclidean,leaf,53,0.5417082917082917
198,198,15,8,10,3,manhattan,leaf,83,0.541958041958042
585,585,15,8,5,3,manhattan,leaf,177,0.541958041958042
205,205,15,8,5,3,manhattan,leaf,177,0.541958041958042
557,557,15,8,5,3,manhattan,leaf,177,0.541958041958042
353,353,10,12,8,5,euclidean,leaf,102,0.541958041958042
642,642,15,8,10,3,manhattan,leaf,83,0.541958041958042
42,42,10,5,8,5,euclidean,leaf,109,0.5422077922077922
229,229,10,5,8,5,euclidean,leaf,109,0.5422077922077922
1283,1283,10,5,8,5,euclidean,leaf,109,0.5422077922077922
19,19,10,5,8,5,euclidean,leaf,109,0.5422077922077922
1494,1494,20,12,15,3,manhattan,leaf,56,0.5437062937062938
1018,1018,20,12,15,3,manhattan,leaf,56,0.5437062937062938
465,465,20,8,15,3,euclidean,leaf,59,0.5444555444555444
1057,1057,20,8,15,3,euclidean,leaf,59,0.5444555444555444
275,275,20,8,15,3,euclidean,leaf,59,0.5444555444555444
389,389,20,5,15,3,manhattan,leaf,56,0.5447052947052947
1202,1202,20,5,15,3,manhattan,leaf,56,0.5447052947052947
1113,1113,10,5,5,5,euclidean,leaf,146,0.544955044955045
1013,1013,10,5,15,5,euclidean,leaf,56,0.5482017982017982
334,334,10,5,15,5,euclidean,leaf,56,0.5482017982017982
1069,1069,10,5,10,5,euclidean,leaf,91,0.5501998001998002
1097,1097,10,5,10,5,euclidean,leaf,91,0.5501998001998002
1457,1457,10,5,8,5,manhattan,leaf,97,0.5504495504495505
1124,1124,10,5,8,5,manhattan,leaf,97,0.5504495504495505
1290,1290,10,5,8,5,manhattan,leaf,97,0.5504495504495505
1182,1182,10,5,8,5,manhattan,leaf,97,0.5504495504495505
961,961,10,5,8,5,manhattan,leaf,97,0.5504495504495505
387,387,10,8,8,5,manhattan,leaf,99,0.5511988011988012
329,329,10,12,5,5,manhattan,leaf,143,0.5511988011988012
725,725,15,5,8,5,euclidean,leaf,95,0.5534465534465535
1165,1165,15,5,8,5,euclidean,leaf,95,0.5534465534465535
1482,1482,20,12,15,3,euclidean,leaf,59,0.5539460539460539
49,49,10,8,15,5,euclidean,leaf,56,0.5554445554445554
453,453,10,8,15,5,euclidean,leaf,56,0.5554445554445554
166,166,10,8,15,5,euclidean,leaf,56,0.5554445554445554
25,25,10,8,15,5,euclidean,leaf,56,0.5554445554445554
646,646,10,8,15,5,euclidean,leaf,56,0.5554445554445554
833,833,20,12,10,3,euclidean,leaf,78,0.5564435564435565
1181,1181,10,8,10,5,euclidean,leaf,77,0.5571928071928072
165,165,10,8,15,5,manhattan,leaf,57,0.5574425574425574
236,236,10,8,15,5,manhattan,leaf,57,0.5574425574425574
177,177,10,8,15,5,manhattan,leaf,57,0.5574425574425574
696,696,10,8,15,5,manhattan,leaf,57,0.5574425574425574
1045,1045,10,8,15,5,manhattan,leaf,57,0.5574425574425574
1019,1019,15,5,5,5,euclidean,leaf,129,0.5584415584415584
629,629,20,5,10,3,manhattan,leaf,85,0.5591908091908092
856,856,10,5,5,5,manhattan,leaf,143,0.5599400599400599
373,373,10,8,5,5,manhattan,leaf,142,0.5604395604395604
844,844,10,8,5,5,manhattan,leaf,142,0.5604395604395604
218,218,10,12,10,5,manhattan,leaf,80,0.5611888111888111
659,659,10,8,5,5,euclidean,leaf,141,0.5621878121878122
1068,1068,10,8,5,5,euclidean,leaf,141,0.5621878121878122
396,396,10,12,8,5,manhattan,leaf,107,0.5629370629370629
138,138,10,12,8,5,manhattan,leaf,107,0.5629370629370629
1036,1036,15,12,15,5,euclidean,leaf,53,0.5631868131868132
1079,1079,10,12,10,5,euclidean,leaf,82,0.5634365634365635
963,963,15,12,10,5,manhattan,leaf,72,0.5644355644355644
1211,1211,15,12,10,5,manhattan,leaf,72,0.5644355644355644
599,599,15,12,10,5,manhattan,leaf,72,0.5644355644355644
497,497,15,8,15,5,euclidean,leaf,46,0.5659340659340659
532,532,15,5,15,5,manhattan,leaf,51,0.5686813186813187
1087,1087,15,12,10,5,euclidean,leaf,72,0.5691808191808192
924,924,15,12,10,5,euclidean,leaf,72,0.5691808191808192
1444,1444,20,8,15,5,manhattan,leaf,46,0.5696803196803197
1221,1221,20,8,15,5,manhattan,leaf,46,0.5696803196803197
140,140,20,8,15,5,manhattan,leaf,46,0.5696803196803197
111,111,20,8,15,5,manhattan,leaf,46,0.5696803196803197
131,131,20,8,15,5,euclidean,leaf,49,0.570929070929071
1115,1115,15,12,8,5,euclidean,leaf,90,0.5714285714285714
857,857,15,12,8,5,euclidean,leaf,90,0.5714285714285714
1189,1189,15,8,8,3,euclidean,leaf,107,0.5716783216783217
377,377,15,8,8,3,euclidean,leaf,107,0.5716783216783217
438,438,15,8,10,5,euclidean,leaf,65,0.5741758241758241
1491,1491,15,5,15,5,euclidean,leaf,49,0.5744255744255744
815,815,15,12,8,5,manhattan,leaf,89,0.5749250749250749
880,880,15,12,8,5,manhattan,leaf,89,0.5749250749250749
1388,1388,15,12,8,5,manhattan,leaf,89,0.5749250749250749
213,213,15,12,8,5,manhattan,leaf,89,0.5749250749250749
287,287,15,12,8,5,manhattan,leaf,89,0.5749250749250749
337,337,15,12,8,5,manhattan,leaf,89,0.5749250749250749
729,729,15,8,5,5,euclidean,leaf,119,0.5764235764235764
78,78,15,8,5,5,euclidean,leaf,119,0.5764235764235764
1312,1312,10,12,15,5,euclidean,leaf,56,0.5764235764235764
55,55,20,8,15,3,manhattan,leaf,55,0.5776723276723277
167,167,20,8,8,5,euclidean,leaf,88,0.5801698301698301
1301,1301,20,8,8,5,euclidean,leaf,88,0.5801698301698301
422,422,20,8,8,5,euclidean,leaf,88,0.5801698301698301
781,781,15,5,5,5,manhattan,leaf,123,0.5811688311688312
1302,1302,15,5,5,5,manhattan,leaf,123,0.5811688311688312
1263,1263,15,5,5,5,manhattan,leaf,123,0.5811688311688312
674,674,15,5,5,5,manhattan,leaf,123,0.5811688311688312
393,393,15,5,5,5,manhattan,leaf,123,0.5811688311688312
84,84,15,8,8,5,manhattan,leaf,84,0.5829170829170829
63,63,15,8,8,5,manhattan,leaf,84,0.5829170829170829
1321,1321,15,12,15,3,sokalsneath,eom,3,0.5844155844155844
1499,1499,15,12,15,3,rogerstanimoto,leaf,3,0.5844155844155844
1025,1025,15,12,10,3,sokalsneath,eom,3,0.5844155844155844
496,496,15,12,5,3,sokalsneath,leaf,3,0.5844155844155844
809,809,15,12,8,3,rogerstanimoto,leaf,3,0.5844155844155844
811,811,15,12,15,3,sokalsneath,leaf,3,0.5844155844155844
151,151,15,12,5,3,rogerstanimoto,eom,3,0.5844155844155844
1026,1026,15,12,8,3,sokalsneath,eom,3,0.5844155844155844
154,154,15,12,8,3,rogerstanimoto,eom,3,0.5844155844155844
172,172,15,12,10,3,sokalsneath,leaf,3,0.5844155844155844
1014,1014,15,12,15,3,sokalsneath,leaf,3,0.5844155844155844
193,193,15,12,8,3,sokalsneath,leaf,3,0.5844155844155844
965,965,15,12,5,3,sokalsneath,eom,3,0.5844155844155844
259,259,15,12,8,3,sokalsneath,eom,3,0.5844155844155844
429,429,15,12,8,3,sokalsneath,leaf,3,0.5844155844155844
427,427,15,12,10,3,rogerstanimoto,eom,3,0.5844155844155844
848,848,15,12,5,3,sokalsneath,eom,3,0.5844155844155844
367,367,15,12,8,3,sokalsneath,leaf,3,0.5844155844155844
934,934,15,12,5,3,rogerstanimoto,eom,3,0.5844155844155844
291,291,15,12,5,3,sokalsneath,leaf,3,0.5844155844155844
311,311,15,12,15,3,sokalsneath,leaf,3,0.5844155844155844
877,877,15,12,5,3,sokalsneath,leaf,3,0.5844155844155844
95,95,15,12,8,3,rogerstanimoto,eom,3,0.5844155844155844
92,92,15,12,15,3,sokalsneath,eom,3,0.5844155844155844
343,343,15,12,5,3,sokalsneath,eom,3,0.5844155844155844
706,706,15,12,15,3,rogerstanimoto,eom,3,0.5844155844155844
86,86,15,12,8,3,rogerstanimoto,eom,3,0.5844155844155844
66,66,15,12,10,3,sokalsneath,leaf,3,0.5844155844155844
14,14,15,12,10,3,sokalsneath,eom,3,0.5844155844155844
1110,1110,15,12,5,3,rogerstanimoto,leaf,3,0.5844155844155844
508,508,15,12,15,3,rogerstanimoto,eom,3,0.5844155844155844
36,36,15,12,15,3,rogerstanimoto,leaf,3,0.5844155844155844
1387,1387,20,5,5,5,euclidean,leaf,119,0.5849150849150849
616,616,20,5,5,5,euclidean,leaf,119,0.5849150849150849
648,648,20,5,15,5,manhattan,leaf,50,0.5851648351648352
433,433,20,5,15,5,manhattan,leaf,50,0.5851648351648352
1131,1131,20,5,15,5,manhattan,leaf,50,0.5851648351648352
1267,1267,15,5,10,3,rogerstanimoto,eom,3,0.5856643356643356
267,267,15,5,15,3,rogerstanimoto,leaf,3,0.5856643356643356
942,942,15,5,10,3,sokalsneath,leaf,3,0.5856643356643356
1170,1170,15,5,8,3,sokalsneath,eom,3,0.5856643356643356
73,73,15,5,8,3,rogerstanimoto,eom,3,0.5856643356643356
1418,1418,15,5,15,3,sokalsneath,leaf,3,0.5856643356643356
923,923,15,5,15,3,sokalsneath,eom,3,0.5856643356643356
874,874,15,5,15,3,rogerstanimoto,leaf,3,0.5856643356643356
1279,1279,15,5,15,3,sokalsneath,leaf,3,0.5856643356643356
303,303,15,5,5,3,rogerstanimoto,leaf,3,0.5856643356643356
1282,1282,15,5,15,3,rogerstanimoto,leaf,3,0.5856643356643356
1330,1330,15,5,15,3,rogerstanimoto,leaf,3,0.5856643356643356
665,665,15,5,5,3,sokalsneath,eom,3,0.5856643356643356
1178,1178,15,5,15,3,sokalsneath,leaf,3,0.5856643356643356
224,224,15,5,10,3,rogerstanimoto,eom,3,0.5856643356643356
1230,1230,15,5,8,3,rogerstanimoto,eom,3,0.5856643356643356
1469,1469,15,5,15,3,sokalsneath,eom,3,0.5856643356643356
129,129,15,5,5,3,rogerstanimoto,eom,3,0.5856643356643356
1462,1462,15,5,10,3,sokalsneath,leaf,3,0.5856643356643356
1374,1374,15,5,15,3,sokalsneath,eom,3,0.5856643356643356
44,44,15,5,15,3,rogerstanimoto,leaf,3,0.5856643356643356
144,144,15,5,15,3,sokalsneath,leaf,3,0.5856643356643356
1150,1150,15,5,8,3,sokalsneath,eom,3,0.5856643356643356
749,749,15,5,5,3,sokalsneath,eom,3,0.5856643356643356
736,736,15,5,15,3,sokalsneath,eom,3,0.5856643356643356
995,995,15,5,10,3,sokalsneath,leaf,3,0.5856643356643356
819,819,15,5,15,3,rogerstanimoto,eom,3,0.5856643356643356
1306,1306,15,5,8,3,sokalsneath,eom,3,0.5856643356643356
1035,1035,20,5,8,5,manhattan,leaf,82,0.5859140859140859
984,984,20,5,8,5,manhattan,leaf,82,0.5859140859140859
893,893,15,5,10,5,manhattan,leaf,70,0.5861638361638362
11,11,15,5,10,5,manhattan,leaf,70,0.5861638361638362
687,687,20,5,10,5,manhattan,leaf,68,0.5861638361638362
215,215,15,5,10,5,manhattan,leaf,70,0.5861638361638362
836,836,20,12,8,5,euclidean,leaf,82,0.5884115884115884
695,695,20,12,8,5,euclidean,leaf,82,0.5884115884115884
663,663,15,8,5,5,manhattan,leaf,122,0.5899100899100899
1143,1143,15,8,5,5,manhattan,leaf,122,0.5899100899100899
