,run_id,n_neighbors,n_components,min_cluster_size,min_samples,metric,cluster_selection_method,label_count,cost
1972,1972,15,12,8,3,manhattan,eom,123,0.3825709174546384
1693,1693,10,12,8,3,euclidean,leaf,144,0.3825709174546384
1917,1917,15,12,8,3,manhattan,eom,123,0.3825709174546384
174,174,20,8,10,1,euclidean,leaf,119,0.38333759263991823
467,467,20,8,10,1,euclidean,leaf,119,0.38333759263991823
1288,1288,20,8,10,1,euclidean,leaf,119,0.38333759263991823
1929,1929,10,12,10,3,manhattan,leaf,115,0.3848709430104779
263,263,10,12,10,3,manhattan,leaf,115,0.3848709430104779
281,281,10,12,10,3,manhattan,leaf,115,0.3848709430104779
347,347,10,12,10,3,manhattan,leaf,115,0.3848709430104779
336,336,15,8,10,3,sokalsneath,leaf,3,0.3853820598006645
522,522,15,8,15,3,sokalsneath,leaf,3,0.3853820598006645
1911,1911,15,8,8,3,sokalsneath,eom,3,0.3853820598006645
1435,1435,15,8,10,3,rogerstanimoto,leaf,3,0.3853820598006645
210,210,15,8,10,3,rogerstanimoto,eom,3,0.3853820598006645
271,271,15,8,5,3,sokalsneath,eom,3,0.3853820598006645
1560,1560,15,8,10,3,sokalsneath,eom,3,0.3853820598006645
148,148,15,8,8,3,rogerstanimoto,eom,3,0.3853820598006645
438,438,15,8,15,3,sokalsneath,eom,3,0.3853820598006645
5,5,15,8,15,3,rogerstanimoto,eom,3,0.3853820598006645
1555,1555,15,8,15,3,sokalsneath,leaf,3,0.3853820598006645
1921,1921,15,8,5,3,rogerstanimoto,leaf,3,0.3853820598006645
1401,1401,15,8,15,3,rogerstanimoto,leaf,3,0.3853820598006645
1970,1970,15,8,8,3,rogerstanimoto,eom,3,0.3853820598006645
285,285,15,8,10,3,rogerstanimoto,leaf,3,0.3853820598006645
106,106,15,8,8,3,rogerstanimoto,leaf,3,0.3853820598006645
1233,1233,15,8,15,3,rogerstanimoto,leaf,3,0.3853820598006645
1138,1138,15,8,15,3,sokalsneath,leaf,3,0.3853820598006645
701,701,15,8,15,3,rogerstanimoto,eom,3,0.3853820598006645
751,751,15,8,10,3,sokalsneath,leaf,3,0.3853820598006645
1145,1145,15,8,10,3,rogerstanimoto,leaf,3,0.3853820598006645
282,282,15,8,15,3,sokalsneath,eom,3,0.3853820598006645
1684,1684,15,8,10,3,sokalsneath,eom,3,0.3853820598006645
885,885,15,8,5,3,rogerstanimoto,eom,3,0.3853820598006645
712,712,15,8,8,3,sokalsneath,eom,3,0.3853820598006645
1973,1973,15,8,8,3,sokalsneath,eom,3,0.3853820598006645
1564,1564,15,8,8,3,rogerstanimoto,leaf,3,0.3853820598006645
1825,1825,15,8,8,3,rogerstanimoto,leaf,3,0.3853820598006645
730,730,15,8,10,3,rogerstanimoto,leaf,3,0.3853820598006645
841,841,15,8,8,3,sokalsneath,eom,3,0.3853820598006645
358,358,15,8,10,3,sokalsneath,eom,3,0.3853820598006645
1055,1055,15,8,8,3,rogerstanimoto,leaf,3,0.3853820598006645
1622,1622,15,8,10,3,rogerstanimoto,leaf,3,0.3853820598006645
1359,1359,15,8,8,3,rogerstanimoto,eom,3,0.3853820598006645
1013,1013,15,8,5,3,sokalsneath,eom,3,0.3853820598006645
1886,1886,15,8,15,3,sokalsneath,eom,3,0.3853820598006645
621,621,15,8,8,3,rogerstanimoto,leaf,3,0.3853820598006645
1371,1371,15,8,8,3,sokalsneath,eom,3,0.3853820598006645
433,433,15,8,15,3,sokalsneath,eom,3,0.3853820598006645
1332,1332,15,8,10,3,rogerstanimoto,leaf,3,0.3853820598006645
635,635,15,8,5,3,rogerstanimoto,leaf,3,0.3853820598006645
1092,1092,15,8,10,3,rogerstanimoto,eom,3,0.3853820598006645
258,258,20,12,5,3,euclidean,eom,179,0.38895987733197035
1849,1849,20,12,5,3,euclidean,eom,179,0.38895987733197035
1217,1217,20,12,5,3,euclidean,eom,179,0.38895987733197035
1382,1382,20,12,5,3,euclidean,eom,179,0.38895987733197035
1219,1219,10,12,5,3,euclidean,leaf,249,0.39049322770253003
1876,1876,10,12,5,3,euclidean,leaf,249,0.39049322770253003
1008,1008,10,12,5,3,euclidean,leaf,249,0.39049322770253003
130,130,10,12,5,3,euclidean,leaf,249,0.39049322770253003
1097,1097,10,12,5,3,euclidean,leaf,249,0.39049322770253003
780,780,10,12,5,3,euclidean,leaf,249,0.39049322770253003
1250,1250,20,12,10,1,euclidean,leaf,123,0.3920265780730897
91,91,20,12,10,1,euclidean,leaf,123,0.3920265780730897
1290,1290,20,12,10,1,euclidean,leaf,123,0.3920265780730897
1085,1085,20,12,10,1,euclidean,leaf,123,0.3920265780730897
643,643,20,5,15,1,euclidean,leaf,83,0.392282136468183
714,714,20,5,15,1,euclidean,leaf,83,0.392282136468183
1611,1611,10,8,8,3,manhattan,leaf,141,0.39279325325836956
1628,1628,10,8,8,3,manhattan,leaf,141,0.39279325325836956
1506,1506,20,12,10,1,manhattan,leaf,121,0.39304881165346284
1068,1068,20,12,10,1,manhattan,leaf,121,0.39304881165346284
1334,1334,10,5,8,3,manhattan,leaf,145,0.39304881165346284
838,838,20,12,10,1,manhattan,leaf,121,0.39304881165346284
645,645,20,12,10,1,manhattan,leaf,121,0.39304881165346284
582,582,10,5,8,3,manhattan,leaf,145,0.39304881165346284
826,826,20,12,10,1,manhattan,leaf,121,0.39304881165346284
1311,1311,15,5,15,1,manhattan,leaf,84,0.3933043700485561
1768,1768,10,5,10,3,euclidean,leaf,121,0.3933043700485561
131,131,15,8,15,1,euclidean,leaf,82,0.3933043700485561
554,554,15,5,15,1,manhattan,leaf,84,0.3933043700485561
997,997,20,12,15,1,euclidean,eom,69,0.39611551239458215
1358,1358,10,5,15,3,manhattan,eom,67,0.39739330437004855
1230,1230,10,5,15,3,manhattan,eom,67,0.39739330437004855
10,10,10,5,15,3,manhattan,eom,67,0.39739330437004855
1928,1928,10,5,15,3,manhattan,eom,67,0.39739330437004855
690,690,10,5,15,3,manhattan,eom,67,0.39739330437004855
1782,1782,10,5,15,3,manhattan,eom,67,0.39739330437004855
100,100,15,8,8,3,manhattan,eom,127,0.3981599795553284
1753,1753,20,8,15,1,manhattan,eom,67,0.3981599795553284
209,209,20,8,15,1,manhattan,eom,67,0.3981599795553284
1882,1882,20,8,15,1,manhattan,eom,67,0.3981599795553284
835,835,15,8,8,3,manhattan,eom,127,0.3981599795553284
29,29,20,8,15,1,manhattan,eom,67,0.3981599795553284
753,753,15,12,15,1,manhattan,leaf,80,0.39841553795042167
1556,1556,15,12,15,1,manhattan,leaf,80,0.39841553795042167
1,1,10,8,5,5,euclidean,eom,160,0.39841553795042167
1924,1924,20,5,8,3,manhattan,eom,120,0.3991822131357015
1344,1344,10,8,10,3,manhattan,leaf,112,0.4007155635062612
979,979,10,8,10,3,manhattan,leaf,112,0.4007155635062612
1422,1422,10,8,10,3,manhattan,leaf,112,0.4007155635062612
738,738,20,5,8,3,euclidean,eom,120,0.40122668029644776
514,514,20,8,15,1,euclidean,eom,71,0.40122668029644776
1300,1300,20,5,8,3,euclidean,eom,120,0.40122668029644776
1044,1044,10,8,15,3,euclidean,eom,77,0.40148223869154104
1844,1844,15,5,15,1,euclidean,leaf,83,0.4022489138768209
948,948,15,5,15,1,euclidean,leaf,83,0.4022489138768209
1452,1452,15,5,10,3,euclidean,eom,106,0.40301558906210067
776,776,15,5,10,3,euclidean,eom,106,0.40301558906210067
1981,1981,10,12,5,3,manhattan,leaf,242,0.4040378226424738
672,672,15,12,10,3,euclidean,eom,100,0.40429338103756707
735,735,20,5,5,3,euclidean,eom,185,0.40454893943266035
495,495,15,8,10,3,euclidean,eom,103,0.4053156146179402
1988,1988,15,8,10,3,euclidean,eom,103,0.4053156146179402
836,836,10,5,5,5,manhattan,eom,151,0.40608228980322003
81,81,10,5,5,5,euclidean,eom,162,0.4065934065934066
1189,1189,10,5,5,5,euclidean,eom,162,0.4065934065934066
1563,1563,20,8,8,3,euclidean,eom,114,0.40736008177868643
1095,1095,15,5,8,3,manhattan,eom,127,0.4076156401737797
1315,1315,15,5,8,3,manhattan,eom,127,0.4076156401737797
1729,1729,15,5,8,3,manhattan,eom,127,0.4076156401737797
840,840,15,5,8,3,manhattan,eom,127,0.4076156401737797
749,749,10,8,8,5,euclidean,eom,116,0.407871198568873
1920,1920,10,8,8,5,euclidean,eom,116,0.407871198568873
1234,1234,20,12,15,1,manhattan,eom,75,0.407871198568873
1663,1663,15,12,10,3,manhattan,eom,96,0.4104267825198058
1323,1323,10,5,8,5,manhattan,eom,120,0.41093789930999236
116,116,20,5,5,3,manhattan,eom,181,0.41093789930999236
974,974,20,5,5,3,manhattan,eom,181,0.41093789930999236
727,727,10,5,8,5,manhattan,eom,120,0.41093789930999236
1696,1696,20,8,10,1,manhattan,leaf,116,0.4122156912854587
1624,1624,20,8,10,1,manhattan,leaf,116,0.4122156912854587
47,47,10,12,5,5,manhattan,eom,155,0.41323792486583183
1724,1724,10,12,5,5,manhattan,eom,155,0.41323792486583183
1361,1361,10,12,5,5,manhattan,eom,155,0.41323792486583183
915,915,15,12,8,3,euclidean,leaf,130,0.41426015844620495
390,390,15,12,8,3,euclidean,leaf,130,0.41426015844620495
764,764,15,12,8,3,euclidean,leaf,130,0.41426015844620495
1746,1746,10,8,15,3,euclidean,leaf,79,0.4147712752363915
315,315,15,8,10,3,manhattan,eom,99,0.4152823920265781
685,685,15,8,10,3,manhattan,eom,99,0.4152823920265781
1557,1557,15,8,10,3,manhattan,eom,99,0.4152823920265781
488,488,15,8,10,3,manhattan,eom,99,0.4152823920265781
387,387,10,12,15,3,manhattan,eom,66,0.41553795042167135
1027,1027,10,12,15,3,manhattan,eom,66,0.41553795042167135
1871,1871,10,12,15,3,manhattan,eom,66,0.41553795042167135
1335,1335,15,12,8,3,manhattan,leaf,132,0.4165601840020445
611,611,15,12,8,3,manhattan,leaf,132,0.4165601840020445
75,75,15,12,8,3,manhattan,leaf,132,0.4165601840020445
1469,1469,20,8,5,3,manhattan,eom,184,0.4173268591873243
1600,1600,15,12,5,3,euclidean,leaf,214,0.4173268591873243
74,74,15,12,5,3,euclidean,leaf,214,0.4173268591873243
275,275,15,12,5,3,euclidean,leaf,214,0.4173268591873243
983,983,20,8,5,3,manhattan,eom,184,0.4173268591873243
87,87,20,8,5,3,manhattan,eom,184,0.4173268591873243
1168,1168,20,8,5,3,manhattan,eom,184,0.4173268591873243
1198,1198,20,8,5,3,manhattan,eom,184,0.4173268591873243
330,330,20,8,5,3,manhattan,eom,184,0.4173268591873243
1196,1196,20,12,15,1,manhattan,leaf,77,0.4186046511627907
1814,1814,20,12,15,1,manhattan,leaf,77,0.4186046511627907
1153,1153,20,12,15,1,euclidean,leaf,75,0.4191157679529773
127,127,20,12,15,1,euclidean,leaf,75,0.4191157679529773
731,731,20,12,15,1,euclidean,leaf,75,0.4191157679529773
159,159,20,12,15,1,euclidean,leaf,75,0.4191157679529773
48,48,20,12,15,1,euclidean,leaf,75,0.4191157679529773
1519,1519,20,12,15,1,euclidean,leaf,75,0.4191157679529773
21,21,20,12,15,1,euclidean,leaf,75,0.4191157679529773
1124,1124,20,12,15,1,euclidean,leaf,75,0.4191157679529773
1206,1206,10,12,15,3,euclidean,eom,73,0.41988244313825707
960,960,10,12,15,3,euclidean,eom,73,0.41988244313825707
119,119,10,12,15,3,euclidean,eom,73,0.41988244313825707
490,490,10,12,15,3,euclidean,eom,73,0.41988244313825707
1410,1410,15,5,5,3,euclidean,leaf,231,0.4203935599284436
1258,1258,15,5,5,3,euclidean,leaf,231,0.4203935599284436
675,675,15,12,10,3,euclidean,leaf,106,0.4203935599284436
1697,1697,15,12,10,3,euclidean,leaf,106,0.4203935599284436
1393,1393,15,5,5,3,euclidean,leaf,231,0.4203935599284436
265,265,15,5,5,3,euclidean,leaf,231,0.4203935599284436
1940,1940,15,5,5,3,euclidean,leaf,231,0.4203935599284436
671,671,15,5,5,3,euclidean,leaf,231,0.4203935599284436
897,897,20,5,10,3,manhattan,eom,95,0.4221824686940966
140,140,20,5,10,3,manhattan,eom,95,0.4221824686940966
181,181,10,8,10,5,euclidean,eom,97,0.42243802708918987
1654,1654,10,8,10,5,euclidean,eom,97,0.42243802708918987
402,402,10,8,10,5,euclidean,eom,97,0.42243802708918987
262,262,10,8,5,5,manhattan,eom,157,0.423460260669563
1672,1672,10,12,8,5,manhattan,eom,117,0.4237158190646563
1477,1477,15,8,15,3,euclidean,eom,63,0.4237158190646563
1476,1476,10,12,8,5,manhattan,eom,117,0.4237158190646563
1428,1428,10,12,8,5,manhattan,eom,117,0.4237158190646563
501,501,10,12,8,5,manhattan,eom,117,0.4237158190646563
1931,1931,15,8,15,3,euclidean,eom,63,0.4237158190646563
1912,1912,10,12,10,5,euclidean,eom,97,0.42422693585484283
1451,1451,10,12,8,5,euclidean,eom,121,0.4249936110401227
427,427,10,12,8,5,euclidean,eom,121,0.4249936110401227
782,782,10,12,8,5,euclidean,eom,121,0.4249936110401227
1195,1195,10,12,8,5,euclidean,eom,121,0.4249936110401227
917,917,10,12,8,5,euclidean,eom,121,0.4249936110401227
1111,1111,15,8,15,1,manhattan,leaf,85,0.42652696141068236
814,814,15,8,15,1,manhattan,leaf,85,0.42652696141068236
227,227,15,8,15,1,manhattan,leaf,85,0.42652696141068236
688,688,15,8,15,1,manhattan,leaf,85,0.42652696141068236
397,397,15,8,15,1,manhattan,leaf,85,0.42652696141068236
1800,1800,20,12,8,3,manhattan,eom,118,0.4275491949910555
231,231,20,12,8,3,manhattan,eom,118,0.4275491949910555
1025,1025,10,5,15,3,euclidean,leaf,74,0.42857142857142855
1272,1272,10,5,15,3,euclidean,leaf,74,0.42857142857142855
812,812,15,12,5,3,manhattan,leaf,216,0.42857142857142855
818,818,15,8,5,3,euclidean,leaf,214,0.42984922054689495
441,441,15,8,5,3,euclidean,leaf,214,0.42984922054689495
1974,1974,20,12,8,3,euclidean,eom,125,0.43010477894198823
536,536,20,12,8,3,euclidean,eom,125,0.43010477894198823
261,261,10,12,15,3,euclidean,leaf,75,0.4306158957321748
748,748,10,5,10,5,manhattan,eom,96,0.4321492461027345
762,762,10,5,10,5,manhattan,eom,96,0.4321492461027345
580,580,10,5,10,5,manhattan,eom,96,0.4321492461027345
1640,1640,20,8,15,1,euclidean,leaf,77,0.43240480449782775
933,933,15,8,8,3,euclidean,leaf,143,0.43266036289292104
1948,1948,15,8,8,3,euclidean,leaf,143,0.43266036289292104
1572,1572,15,8,8,3,euclidean,leaf,143,0.43266036289292104
462,462,15,12,10,3,manhattan,leaf,103,0.43266036289292104
648,648,20,8,15,1,manhattan,leaf,75,0.4334270380782009
1083,1083,20,8,15,1,manhattan,leaf,75,0.4334270380782009
1346,1346,20,8,15,1,manhattan,leaf,75,0.4334270380782009
1606,1606,15,12,15,1,rogerstanimoto,eom,3,0.43521594684385384
1618,1618,15,12,15,3,euclidean,eom,70,0.43521594684385384
808,808,15,12,8,1,sokalsneath,leaf,3,0.43521594684385384
1325,1325,15,12,8,1,rogerstanimoto,eom,3,0.43521594684385384
834,834,15,12,5,1,sokalsneath,leaf,3,0.43521594684385384
644,644,15,12,5,1,rogerstanimoto,eom,3,0.43521594684385384
1081,1081,15,12,8,1,rogerstanimoto,leaf,3,0.43521594684385384
599,599,15,12,15,1,rogerstanimoto,leaf,3,0.43521594684385384
982,982,15,12,5,1,rogerstanimoto,eom,3,0.43521594684385384
1728,1728,15,12,15,1,rogerstanimoto,leaf,3,0.43521594684385384
1377,1377,15,12,5,1,rogerstanimoto,leaf,3,0.43521594684385384
980,980,15,12,5,1,sokalsneath,leaf,3,0.43521594684385384
1431,1431,15,12,10,1,rogerstanimoto,eom,3,0.43521594684385384
968,968,15,12,5,1,sokalsneath,eom,3,0.43521594684385384
1399,1399,15,12,10,1,rogerstanimoto,eom,3,0.43521594684385384
1688,1688,15,12,10,1,rogerstanimoto,leaf,3,0.43521594684385384
107,107,15,12,10,1,rogerstanimoto,eom,3,0.43521594684385384
259,259,15,12,5,1,rogerstanimoto,leaf,3,0.43521594684385384
904,904,15,12,8,1,sokalsneath,eom,3,0.43521594684385384
1677,1677,15,12,5,1,sokalsneath,leaf,3,0.43521594684385384
268,268,15,12,5,1,sokalsneath,eom,3,0.43521594684385384
1678,1678,15,12,15,1,sokalsneath,leaf,3,0.43521594684385384
1956,1956,15,12,15,1,rogerstanimoto,eom,3,0.43521594684385384
687,687,15,12,15,3,euclidean,eom,70,0.43521594684385384
1987,1987,15,12,5,1,rogerstanimoto,eom,3,0.43521594684385384
1593,1593,15,12,15,1,rogerstanimoto,leaf,3,0.43521594684385384
1548,1548,15,12,8,1,sokalsneath,eom,3,0.43521594684385384
1155,1155,15,12,8,1,rogerstanimoto,leaf,3,0.43521594684385384
1526,1526,15,12,5,1,sokalsneath,eom,3,0.43521594684385384
1851,1851,15,12,10,1,rogerstanimoto,eom,3,0.43521594684385384
1575,1575,15,12,10,1,rogerstanimoto,eom,3,0.43521594684385384
1240,1240,15,12,10,1,rogerstanimoto,leaf,3,0.43521594684385384
1312,1312,15,12,10,1,rogerstanimoto,leaf,3,0.43521594684385384
1837,1837,15,12,15,3,euclidean,eom,70,0.43521594684385384
1620,1620,10,8,15,3,manhattan,eom,67,0.4354715052389471
1224,1224,10,8,15,3,manhattan,eom,67,0.4354715052389471
97,97,15,5,8,3,euclidean,leaf,141,0.4354715052389471
570,570,15,5,8,3,euclidean,leaf,141,0.4354715052389471
70,70,10,8,15,3,manhattan,eom,67,0.4354715052389471
301,301,10,8,15,3,manhattan,eom,67,0.4354715052389471
1798,1798,15,5,8,3,euclidean,leaf,141,0.4354715052389471
374,374,15,5,10,3,euclidean,leaf,111,0.4357270636340404
121,121,15,5,10,3,euclidean,leaf,111,0.4357270636340404
1864,1864,15,5,10,3,manhattan,eom,105,0.4364937388193202
1875,1875,15,5,10,3,manhattan,eom,105,0.4364937388193202
1934,1934,15,5,10,3,manhattan,eom,105,0.4364937388193202
1493,1493,15,5,10,3,manhattan,eom,105,0.4364937388193202
1743,1743,15,5,10,3,manhattan,eom,105,0.4364937388193202
989,989,20,12,10,3,manhattan,eom,97,0.43674929721441347
684,684,20,12,10,3,manhattan,eom,97,0.43674929721441347
1528,1528,20,12,10,3,manhattan,eom,97,0.43674929721441347
992,992,20,12,10,3,manhattan,eom,97,0.43674929721441347
190,190,15,8,10,3,euclidean,leaf,109,0.4377715307947866
767,767,15,8,10,3,euclidean,leaf,109,0.4377715307947866
964,964,15,12,15,3,manhattan,eom,67,0.43853820598006643
1708,1708,15,12,15,3,manhattan,eom,67,0.43853820598006643
770,770,15,12,15,3,manhattan,eom,67,0.43853820598006643
1076,1076,10,5,8,5,manhattan,leaf,126,0.4387937643751597
556,556,10,5,8,5,manhattan,leaf,126,0.4387937643751597
149,149,10,5,8,5,manhattan,leaf,126,0.4387937643751597
1745,1745,10,5,8,5,manhattan,leaf,126,0.4387937643751597
1817,1817,10,5,8,5,manhattan,leaf,126,0.4387937643751597
1096,1096,10,8,8,5,euclidean,leaf,123,0.4393048811653463
945,945,10,8,8,5,euclidean,leaf,123,0.4393048811653463
279,279,10,8,8,5,euclidean,leaf,123,0.4393048811653463
1947,1947,10,8,8,5,euclidean,leaf,123,0.4393048811653463
539,539,10,8,8,5,euclidean,leaf,123,0.4393048811653463
244,244,20,5,8,3,euclidean,leaf,134,0.43956043956043955
1000,1000,15,8,5,3,manhattan,leaf,214,0.43956043956043955
1689,1689,20,5,8,3,euclidean,leaf,134,0.43956043956043955
1309,1309,15,8,5,3,manhattan,leaf,214,0.43956043956043955
440,440,15,8,8,5,euclidean,eom,112,0.44109378993099924
875,875,15,8,8,5,euclidean,eom,112,0.44109378993099924
674,674,15,8,8,5,euclidean,eom,112,0.44109378993099924
1356,1356,10,12,15,3,manhattan,leaf,70,0.4418604651162791
969,969,10,12,15,3,manhattan,leaf,70,0.4418604651162791
831,831,20,8,10,3,euclidean,eom,90,0.44211602351137236
1873,1873,20,8,10,3,euclidean,eom,90,0.44211602351137236
1212,1212,20,8,10,3,euclidean,eom,90,0.44211602351137236
1986,1986,20,8,10,3,euclidean,eom,90,0.44211602351137236
1209,1209,10,12,8,5,euclidean,leaf,125,0.4426271403015589
720,720,10,12,8,5,euclidean,leaf,125,0.4426271403015589
1517,1517,15,12,15,3,euclidean,leaf,72,0.4428826986966522
426,426,15,12,15,3,euclidean,leaf,72,0.4428826986966522
1861,1861,15,12,15,3,euclidean,leaf,72,0.4428826986966522
177,177,15,12,15,3,euclidean,leaf,72,0.4428826986966522
868,868,10,12,15,5,euclidean,eom,62,0.4444160490672119
182,182,10,12,15,5,euclidean,eom,62,0.4444160490672119
65,65,20,5,10,3,euclidean,leaf,101,0.44569384104267823
293,293,15,12,5,5,euclidean,eom,131,0.44671607462305135
236,236,15,12,5,5,euclidean,eom,131,0.44671607462305135
1015,1015,15,12,5,5,euclidean,eom,131,0.44671607462305135
1438,1438,15,8,8,3,manhattan,leaf,135,0.4474827498083312
1115,1115,15,8,8,3,manhattan,leaf,135,0.4474827498083312
1152,1152,15,8,8,3,manhattan,leaf,135,0.4474827498083312
1590,1590,10,5,15,3,manhattan,leaf,74,0.4487605417837976
571,571,10,5,15,3,manhattan,leaf,74,0.4487605417837976
1656,1656,20,8,15,3,euclidean,eom,63,0.44927165857398416
850,850,10,5,10,5,euclidean,eom,97,0.44927165857398416
19,19,20,8,15,3,euclidean,eom,63,0.44927165857398416
605,605,10,5,10,5,euclidean,eom,97,0.44927165857398416
129,129,10,8,10,5,manhattan,eom,95,0.44952721696907744
312,312,20,12,5,3,manhattan,leaf,200,0.4497827753641707
1595,1595,20,12,5,3,manhattan,leaf,200,0.4497827753641707
1867,1867,15,12,5,5,manhattan,eom,133,0.450038333759264
449,449,15,5,15,3,manhattan,eom,73,0.450038333759264
324,324,20,12,8,3,euclidean,leaf,132,0.450038333759264
1026,1026,15,5,15,3,manhattan,eom,73,0.450038333759264
829,829,15,12,5,5,manhattan,eom,133,0.450038333759264
879,879,10,8,15,1,sokalsneath,leaf,3,0.4510605673396371
1236,1236,10,8,15,1,sokalsneath,leaf,3,0.4510605673396371
15,15,10,8,10,1,rogerstanimoto,leaf,3,0.4510605673396371
1968,1968,10,8,8,1,sokalsneath,leaf,3,0.4510605673396371
1119,1119,10,8,15,1,rogerstanimoto,eom,3,0.4510605673396371
1125,1125,10,8,5,1,sokalsneath,eom,3,0.4510605673396371
533,533,10,8,8,1,sokalsneath,eom,3,0.4510605673396371
1462,1462,10,8,10,1,sokalsneath,leaf,3,0.4510605673396371
1059,1059,10,8,15,1,sokalsneath,eom,3,0.4510605673396371
1116,1116,10,8,15,1,sokalsneath,eom,3,0.4510605673396371
369,369,10,8,10,1,rogerstanimoto,eom,3,0.4510605673396371
32,32,10,8,15,1,sokalsneath,leaf,3,0.4510605673396371
1328,1328,10,8,10,1,sokalsneath,leaf,3,0.4510605673396371
1047,1047,10,8,5,1,rogerstanimoto,leaf,3,0.4510605673396371
1504,1504,10,8,8,1,rogerstanimoto,leaf,3,0.4510605673396371
384,384,10,8,15,1,rogerstanimoto,leaf,3,0.4510605673396371
1892,1892,10,8,10,1,sokalsneath,leaf,3,0.4510605673396371
1995,1995,10,8,5,1,sokalsneath,leaf,3,0.4510605673396371
1576,1576,10,8,8,1,sokalsneath,eom,3,0.4510605673396371
677,677,10,8,8,1,rogerstanimoto,eom,3,0.4510605673396371
1818,1818,10,5,5,5,euclidean,leaf,175,0.4510605673396371
704,704,10,8,8,1,sokalsneath,eom,3,0.4510605673396371
1365,1365,10,8,15,1,sokalsneath,leaf,3,0.4510605673396371
1513,1513,10,8,8,1,rogerstanimoto,eom,3,0.4510605673396371
1992,1992,10,8,5,1,rogerstanimoto,leaf,3,0.4510605673396371
1398,1398,10,8,15,1,rogerstanimoto,eom,3,0.4510605673396371
953,953,10,8,8,1,sokalsneath,leaf,3,0.4510605673396371
306,306,10,8,10,1,sokalsneath,eom,3,0.4510605673396371
636,636,10,5,5,5,euclidean,leaf,175,0.4510605673396371
1949,1949,20,8,5,3,euclidean,leaf,196,0.45182724252491696
991,991,20,8,5,3,euclidean,leaf,196,0.45182724252491696
1740,1740,20,8,5,3,euclidean,leaf,196,0.45182724252491696
1863,1863,15,12,8,5,euclidean,eom,111,0.4523383593151035
990,990,10,5,8,5,euclidean,leaf,129,0.4523383593151035
1756,1756,10,5,8,5,euclidean,leaf,129,0.4523383593151035
1982,1982,10,8,15,5,manhattan,eom,61,0.4525939177101968
1257,1257,15,5,5,5,euclidean,eom,140,0.4528494761052901
1039,1039,15,5,5,5,euclidean,eom,140,0.4528494761052901
1645,1645,15,5,5,5,euclidean,eom,140,0.4528494761052901
165,165,15,5,5,5,euclidean,eom,140,0.4528494761052901
1872,1872,15,5,5,5,euclidean,eom,140,0.4528494761052901
437,437,15,5,5,5,euclidean,eom,140,0.4528494761052901
8,8,15,5,15,3,euclidean,eom,72,0.45336059289547664
1852,1852,15,5,15,3,euclidean,eom,72,0.45336059289547664
68,68,15,5,15,3,euclidean,eom,72,0.45336059289547664
576,576,15,5,15,3,euclidean,eom,72,0.45336059289547664
203,203,15,5,15,3,euclidean,eom,72,0.45336059289547664
1176,1176,10,12,8,5,manhattan,leaf,122,0.45412726808075643
1223,1223,10,12,8,5,manhattan,leaf,122,0.45412726808075643
1961,1961,10,8,10,5,euclidean,leaf,102,0.45412726808075643
491,491,10,8,10,5,euclidean,leaf,102,0.45412726808075643
1938,1938,10,8,10,5,euclidean,leaf,102,0.45412726808075643
1653,1653,10,8,10,5,euclidean,leaf,102,0.45412726808075643
1909,1909,20,12,8,3,manhattan,leaf,127,0.45514950166112955
1835,1835,20,12,8,3,manhattan,leaf,127,0.45514950166112955
0,0,20,12,8,3,manhattan,leaf,127,0.45514950166112955
1051,1051,15,8,5,5,manhattan,eom,127,0.4559161768464094
1662,1662,15,8,5,5,manhattan,eom,127,0.4559161768464094
1641,1641,15,8,5,5,manhattan,eom,127,0.4559161768464094
132,132,20,5,5,3,euclidean,leaf,206,0.4571939688218758
204,204,10,5,10,5,manhattan,leaf,101,0.4574495272169691
414,414,10,5,10,5,manhattan,leaf,101,0.4574495272169691
995,995,10,5,10,5,manhattan,leaf,101,0.4574495272169691
1778,1778,10,5,10,5,manhattan,leaf,101,0.4574495272169691
941,941,10,5,10,5,manhattan,leaf,101,0.4574495272169691
335,335,10,5,10,5,manhattan,leaf,101,0.4574495272169691
1486,1486,10,8,15,5,euclidean,eom,64,0.45796064400715564
564,564,10,12,10,5,euclidean,leaf,102,0.45796064400715564
1266,1266,10,12,10,5,euclidean,leaf,102,0.45796064400715564
115,115,10,12,10,5,euclidean,leaf,102,0.45796064400715564
1235,1235,10,8,15,5,euclidean,eom,64,0.45796064400715564
1107,1107,10,8,15,5,euclidean,eom,64,0.45796064400715564
1723,1723,10,12,10,5,euclidean,leaf,102,0.45796064400715564
1281,1281,10,8,15,3,manhattan,leaf,71,0.45796064400715564
1225,1225,20,8,15,3,euclidean,leaf,65,0.4594939943777153
1298,1298,20,8,15,3,euclidean,leaf,65,0.4594939943777153
1411,1411,15,12,8,5,manhattan,eom,110,0.4600051111679019
288,288,15,12,8,5,manhattan,eom,110,0.4600051111679019
1035,1035,15,12,8,5,manhattan,eom,110,0.4600051111679019
517,517,15,12,8,5,manhattan,eom,110,0.4600051111679019
232,232,10,5,5,5,manhattan,leaf,169,0.46026066956299516
237,237,20,5,10,3,manhattan,leaf,101,0.46026066956299516
1964,1964,20,5,10,3,manhattan,leaf,101,0.46026066956299516
681,681,10,5,5,5,manhattan,leaf,169,0.46026066956299516
1671,1671,20,12,5,3,euclidean,leaf,204,0.46051622795808844
1169,1169,10,12,15,5,manhattan,eom,61,0.4607717863531817
